nace_r2,indic_sb,geo\time	2015 	2012 	2009 
C264,V15441,NO	0.2 	0.5 	0.1 
C264,V15441,PL	0.8 d	: 	4.1 d
C264,V15441,PT	0.3 	0.3 	0.0 
C264,V15441,RO	0.0 	: c	0.0 p
C264,V15441,SI	: c	0.1 	: c
C264,V15441,SK	0.2 	0.2 	4.6 
C264,V15441,UK	0.7 	2.1 	0.7 
C2640,V15420,AT	0.0 	0.0 	0.0 
C2640,V15420,BE	: c	: c	: c
C2640,V15420,BG	: c	: c	: c
C2640,V15420,CY	0.0 	0.0 	0.0 
C2640,V15420,CZ	0.0 	: u	: c
C2640,V15420,DE	4.0 	4.7 	0.7 
C2640,V15420,EE	0.0 	: c	: c
C2640,V15420,EL	0.0 b	0.0 	0.1 
C2640,V15420,ES	0.4 	0.2 	0.3 
C2640,V15420,FI	: c	0.0 	0.0 
C2640,V15420,HR	0.0 	0.0 	: c
C2640,V15420,HU	2.8 	: c	: c
C2640,V15420,IE	: c	: c	0.0 
C2640,V15420,IT	: c	0.4 	0.7 
C2640,V15420,LT	: c	: c	0.0 
C2640,V15420,LU	0.0 	0.0 	0.0 
C2640,V15420,LV	0.0 	0.0 	0.0 
C2640,V15420,MT	: c	: c	0.0 
C2640,V15420,NL	16.1 	2.3 	4.5 
C2640,V15420,NO	0.0 	0.0 	0.0 
C2640,V15420,PL	: cd	: 	0.2 d
C2640,V15420,PT	0.0 	0.0 	0.0 
C2640,V15420,RO	0.0 	: c	0.0 p
C2640,V15420,SI	: c	: c	0.0 
C2640,V15420,SK	0.0 	0.0 	0.0 
C2640,V15420,UK	0.0 	0.1 	3.4 
C2640,V15441,AT	0.2 	0.2 	0.1 
C2640,V15441,BE	: c	: c	: c
C2640,V15441,BG	0.0 	: c	0.0 
C2640,V15441,CY	0.0 	0.0 	0.0 
C2640,V15441,CZ	0.3 	: u	: c
C2640,V15441,DE	9.7 	12.6 	13.9 
C2640,V15441,DK	: u	: c	: c
C2640,V15441,EE	0.0 	: c	: c
C2640,V15441,EL	0.0 b	0.0 	0.0 
C2640,V15441,ES	0.3 	0.2 	1.0 
C2640,V15441,FI	: c	0.0 	0.0 
C2640,V15441,HR	0.0 	0.0 	: c
C2640,V15441,HU	0.8 	: c	: c
C2640,V15441,IE	: c	: c	0.0 
C2640,V15441,IT	: c	0.2 	0.7 
C2640,V15441,LT	: c	: c	0.1 
C2640,V15441,LU	0.0 	0.0 	0.0 
C2640,V15441,LV	0.0 	0.0 	0.0 
C2640,V15441,MT	: c	: c	0.0 
C2640,V15441,NL	2.5 	2.3 	1.7 
C2640,V15441,NO	0.2 	0.5 	0.1 
C2640,V15441,PL	0.8 d	: 	4.1 d
C2640,V15441,PT	0.3 	0.3 	0.0 
C2640,V15441,RO	0.0 	: c	0.0 p
C2640,V15441,SI	: c	0.1 	: c
C2640,V15441,SK	0.2 	0.2 	4.6 
C2640,V15441,UK	0.7 	2.1 	0.7 
C265,V15420,AT	2.2 	0.3 	2.0 
C265,V15420,BE	0.5 	2.1 	: c
C265,V15420,BG	0.1 	0.0 	0.2 
C265,V15420,CY	0.0 	0.0 	: c
C265,V15420,CZ	0.0 	0.1 	0.1 
C265,V15420,DE	40.6 	27.0 	18.4 
C265,V15420,EE	0.0 	0.0 	0.0 
C265,V15420,EL	0.0 b	0.0 	0.1 
C265,V15420,ES	0.2 	1.4 	1.5 
C265,V15420,FI	1.4 	2.1 	1.5 
C265,V15420,HR	0.0 	0.1 	0.0 
C265,V15420,HU	0.0 	0.1 	0.0 
C265,V15420,IE	: c	0.0 	0.0 
C265,V15420,IT	2.1 	3.7 	2.4 
C265,V15420,LT	0.0 	0.0 	0.0 
C265,V15420,LU	: c	: c	: c
C265,V15420,LV	0.0 	: c	: c
C265,V15420,MT	: c	: c	: c
C265,V15420,NL	6.9 	5.3 	2.5 
C265,V15420,NO	3.7 	4.1 	8.9 
C265,V15420,PL	0.1 d	: 	0.1 d
C265,V15420,PT	0.0 	0.0 	0.0 
C265,V15420,RO	1.1 	0.8 	0.0 p
C265,V15420,SI	: c	0.0 	: c
C265,V15420,SK	0.1 	0.0 	0.0 
C265,V15420,UK	19.5 	4.0 	4.9 
C265,V15441,AT	2.1 	2.7 	14.8 
C265,V15441,BE	0.8 	1.0 	: c
C265,V15441,BG	: c	0.0 	0.1 
C265,V15441,CY	0.0 	0.0 	: c
C265,V15441,CZ	1.9 	1.3 	0.8 
C265,V15441,DE	58.0 	50.0 	30.6 
C265,V15441,DK	: u	: u	: u
C265,V15441,EE	0.0 	0.1 	0.0 
C265,V15441,EL	0.0 b	0.0 	0.7 
C265,V15441,ES	2.2 	0.8 	1.2 
C265,V15441,FI	2.8 	4.4 	1.5 
C265,V15441,HR	0.4 	0.0 	0.0 
C265,V15441,HU	0.2 	0.6 	0.1 
C265,V15441,IE	: c	0.0 	0.0 
C265,V15441,IT	18.0 	5.8 	6.8 
C265,V15441,LT	0.3 	0.2 	0.0 
C265,V15441,LU	: c	: c	: c
C265,V15441,LV	0.0 	: c	0.0 
C265,V15441,MT	: c	: c	: c
C265,V15441,NL	13.6 	15.1 	7.9 
C265,V15441,NO	7.5 	6.6 	5.5 
C265,V15441,PL	2.5 d	: 	1.3 d
C265,V15441,PT	0.1 	0.1 	0.2 
C265,V15441,RO	0.5 	0.4 	0.5 p
C265,V15441,SI	: c	0.4 	: c
C265,V15441,SK	0.3 	0.2 	0.0 
C265,V15441,UK	25.9 	28.8 	26.5 
C2651,V15420,AT	2.2 	0.3 	2.0 
C2651,V15420,BE	0.5 	2.1 	0.0 
C2651,V15420,BG	0.1 	: c	0.2 
C2651,V15420,CY	0.0 	0.0 	: c
C2651,V15420,CZ	: c	: c	: u
C2651,V15420,DE	40.3 	: c	: c
C2651,V15420,EE	0.0 	: c	0.0 
C2651,V15420,EL	0.0 b	0.0 	0.1 
C2651,V15420,ES	0.2 	1.4 	1.5 
C2651,V15420,FI	1.4 	: c	: c
C2651,V15420,HR	0.0 	0.1 	: c
C2651,V15420,HU	0.0 	0.1 	0.0 
C2651,V15420,IE	: c	: c	: c
C2651,V15420,IT	2.1 	3.6 	2.4 
C2651,V15420,LT	0.0 	0.0 	: c
C2651,V15420,LU	: c	: c	: c
C2651,V15420,LV	0.0 	: c	: c
C2651,V15420,MT	: c	: c	: c
C2651,V15420,NL	: u	: u	: u
C2651,V15420,NO	: c	4.1 	8.9 
C2651,V15420,PL	0.1 d	: 	0.1 d
C2651,V15420,PT	0.0 	0.0 	0.0 
C2651,V15420,RO	: c	0.8 	: c
C2651,V15420,SI	: c	: c	: c
C2651,V15420,SK	0.1 	0.0 	0.0 
C2651,V15420,UK	19.5 	4.0 	4.9 
C2651,V15441,AT	2.1 	2.7 	14.8 
C2651,V15441,BE	0.8 	1.0 	0.3 
C2651,V15441,BG	: c	0.0 	0.1 
C2651,V15441,CY	0.0 	0.0 	: c
C2651,V15441,CZ	: c	: c	: u
C2651,V15441,DE	56.4 	49.4 	29.6 
C2651,V15441,DK	: u	: u	: u
C2651,V15441,EE	0.0 	: c	0.0 
C2651,V15441,EL	0.0 b	0.0 	0.7 
C2651,V15441,ES	2.1 	0.8 	1.2 
C2651,V15441,FI	2.8 	: c	: c
C2651,V15441,HR	0.4 	0.0 	: c
C2651,V15441,HU	0.2 	0.6 	0.1 
C2651,V15441,IE	: c	: c	: c
C2651,V15441,IT	17.8 	5.5 	6.6 
C2651,V15441,LT	0.3 	0.2 	: c
C2651,V15441,LU	: c	: c	: c
C2651,V15441,LV	0.0 	: c	0.0 
C2651,V15441,MT	: c	: c	: c
C2651,V15441,NL	: u	: u	: u
C2651,V15441,NO	: c	6.6 	5.5 
C2651,V15441,PL	2.5 d	: 	1.3 d
C2651,V15441,PT	0.1 	0.0 	0.2 
C2651,V15441,RO	: c	0.4 	: c
C2651,V15441,SI	: c	: c	: c
C2651,V15441,SK	0.3 	0.2 	0.0 
C2651,V15441,UK	25.7 	28.8 	26.5 
C2652,V15420,AT	0.0 	0.0 	0.0 
C2652,V15420,BE	0.0 	0.0 	: c
C2652,V15420,BG	0.0 	: c	0.0 
C2652,V15420,CY	0.0 	0.0 	0.0 
C2652,V15420,CZ	: c	: c	: u
C2652,V15420,DE	0.3 	: c	: c
C2652,V15420,EE	0.0 	: c	0.0 
C2652,V15420,EL	0.0 b	0.0 	0.0 
C2652,V15420,ES	0.0 	0.0 	0.0 
C2652,V15420,FI	0.0 	: c	: c
C2652,V15420,HR	0.0 	0.0 	: c
C2652,V15420,HU	0.0 	0.0 	0.0 
C2652,V15420,IE	: c	: c	: c
C2652,V15420,IT	0.0 	0.1 	0.0 
C2652,V15420,LT	0.0 	0.0 	: c
C2652,V15420,LU	: c	: c	: c
C2652,V15420,LV	0.0 	: c	0.0 
C2652,V15420,MT	0.0 	0.0 	0.0 
C2652,V15420,NL	: u	: u	: u
C2652,V15420,NO	: c	0.0 	0.0 
C2652,V15420,PL	0.0 d	: 	0.0 d
C2652,V15420,PT	0.0 	0.0 	0.0 
C2652,V15420,RO	: c	0.0 	: c
C2652,V15420,SI	: c	: c	: c
C2652,V15420,SK	0.0 	0.0 	0.0 
C2652,V15420,UK	0.0 	0.0 	0.0 
C2652,V15441,AT	0.0 	0.0 	0.1 
C2652,V15441,BE	0.0 	0.0 	: c
C2652,V15441,BG	0.0 	0.0 	0.0 
C2652,V15441,CY	0.0 	0.0 	0.0 
C2652,V15441,CZ	: c	: c	: u
C2652,V15441,DE	1.6 	0.6 	1.0 
C2652,V15441,DK	: u	: u	: u
C2652,V15441,EE	0.0 	: c	0.0 
C2652,V15441,EL	0.0 b	0.0 	0.0 
C2652,V15441,ES	0.1 	0.0 	0.0 
C2652,V15441,FI	0.0 	: c	: c
C2652,V15441,HR	0.0 	0.0 	: c
C2652,V15441,HU	0.0 	0.0 	0.0 
C2652,V15441,IE	: c	: c	: c
C2652,V15441,IT	0.1 	0.3 	0.2 
C2652,V15441,LT	0.0 	0.0 	: c
C2652,V15441,LU	: c	: c	: c
C2652,V15441,LV	0.0 	: c	0.0 
C2652,V15441,MT	0.0 	0.0 	0.0 
C2652,V15441,NL	: u	: u	: u
C2652,V15441,NO	: c	0.0 	0.0 
C2652,V15441,PL	0.0 d	: 	0.0 d
C2652,V15441,PT	0.0 	0.0 	0.0 
C2652,V15441,RO	: c	0.0 	: c
C2652,V15441,SI	: c	: c	: c
C2652,V15441,SK	0.0 	0.0 	0.0 
C2652,V15441,UK	0.2 	0.1 	0.0 
C266,V15420,AT	0.6 	0.3 	0.1 
C266,V15420,BE	: c	: c	0.0 
C266,V15420,BG	: c	: c	: c
C266,V15420,CY	0.0 	0.0 	0.0 
C266,V15420,CZ	: c	: c	: c
C266,V15420,DE	1.1 	1.4 	0.2 
C266,V15420,EE	: c	0.1 	: c
C266,V15420,EL	0.1 b	0.3 	0.1 
C266,V15420,ES	0.1 	0.2 	0.1 
C266,V15420,FI	61.4 	71.2 	22.8 
C266,V15420,HR	0.0 	0.0 	0.0 
C266,V15420,HU	0.4 	0.0 	0.0 
C266,V15420,IE	: c	0.1 	: c
C266,V15420,IT	2.6 	2.6 	3.6 
C266,V15420,LT	0.0 	: c	: c
C266,V15420,LU	: c	: c	: c
C266,V15420,LV	0.0 	0.0 	0.0 
C266,V15420,MT	: c	: c	0.0 
C266,V15420,NL	: c	: c	: c
C266,V15420,NO	: c	: c	: c
C266,V15420,PL	0.0 d	: 	0.0 d
C266,V15420,PT	: c	: c	: c
C266,V15420,RO	0.0 	0.0 	0.0 p
C266,V15420,SI	: c	: c	0.0 
C266,V15420,SK	0.0 	0.0 	0.0 
C266,V15420,UK	0.0 	1.4 	0.5 
C266,V15441,AT	0.8 	0.5 	0.4 
C266,V15441,BE	: c	: c	0.0 
C266,V15441,BG	0.0 	0.0 	0.0 
C266,V15441,CY	0.0 	0.0 	0.0 
C266,V15441,CZ	: c	: c	: c
C266,V15441,DE	11.2 	2.2 	7.5 
C266,V15441,DK	: u	: u	: u
C266,V15441,EE	: c	0.0 	: c
C266,V15441,EL	0.0 b	0.0 	0.0 
C266,V15441,ES	2.4 	0.3 	0.1 
C266,V15441,FI	0.3 	0.5 	0.2 
C266,V15441,HR	0.0 	0.0 	0.0 
C266,V15441,HU	0.5 	0.0 	0.0 
C266,V15441,IE	: c	0.0 	: c
C266,V15441,IT	6.0 	1.4 	3.4 
C266,V15441,LT	0.0 	: c	: c
C266,V15441,LU	: c	: c	: c
C266,V15441,LV	0.0 	0.0 	0.0 
C266,V15441,MT	: c	: c	0.0 
C266,V15441,NL	: c	: c	: c
C266,V15441,NO	: c	: c	: c
C266,V15441,PL	0.0 d	: 	0.0 d
C266,V15441,PT	: c	: c	: c
C266,V15441,RO	0.0 	0.0 	0.0 p
C266,V15441,SI	: c	: c	: c
C266,V15441,SK	0.0 	0.0 	0.0 
C266,V15441,UK	0.5 	0.3 	0.0 
C2660,V15420,AT	0.6 	0.3 	0.1 
C2660,V15420,BE	: c	: c	0.0 
C2660,V15420,BG	: c	: c	: c
C2660,V15420,CY	0.0 	0.0 	0.0 
C2660,V15420,CZ	: c	: c	: c
C2660,V15420,DE	1.1 	1.4 	0.2 
C2660,V15420,EE	: c	0.1 	: c
C2660,V15420,EL	0.1 b	0.3 	0.1 
C2660,V15420,ES	0.1 	0.2 	0.1 
C2660,V15420,FI	61.4 	71.2 	22.8 
C2660,V15420,HR	0.0 	0.0 	0.0 
C2660,V15420,HU	0.4 	0.0 	0.0 
C2660,V15420,IE	: c	0.1 	: c
C2660,V15420,IT	2.6 	2.6 	3.6 
C2660,V15420,LT	0.0 	: c	: c
C2660,V15420,LU	: c	: c	: c
C2660,V15420,LV	0.0 	0.0 	0.0 
C2660,V15420,MT	: c	: c	0.0 
C2660,V15420,NL	: c	: c	: c
C2660,V15420,NO	: c	: c	: c
C2660,V15420,PL	0.0 d	: 	0.0 d
C2660,V15420,PT	: c	: c	: c
C2660,V15420,RO	0.0 	0.0 	0.0 p
C2660,V15420,SI	: c	: c	0.0 
C2660,V15420,SK	0.0 	0.0 	0.0 
C2660,V15420,UK	0.0 	1.4 	0.5 
C2660,V15441,AT	0.8 	0.5 	0.4 
C2660,V15441,BE	: c	: c	0.0 
C2660,V15441,BG	0.0 	0.0 	0.0 
C2660,V15441,CY	0.0 	0.0 	0.0 
C2660,V15441,CZ	: c	: c	: c
C2660,V15441,DE	11.2 	2.2 	7.5 
C2660,V15441,DK	: u	: u	: u
C2660,V15441,EE	: c	0.0 	: c
C2660,V15441,EL	0.0 b	0.0 	0.0 
C2660,V15441,ES	2.4 	0.3 	0.1 
C2660,V15441,FI	0.3 	0.5 	0.2 
C2660,V15441,HR	0.0 	0.0 	0.0 
C2660,V15441,HU	0.5 	0.0 	0.0 
C2660,V15441,IE	: c	0.0 	: c
C2660,V15441,IT	6.0 	1.4 	3.4 
C2660,V15441,LT	0.0 	: c	: c
C2660,V15441,LU	: c	: c	: c
C2660,V15441,LV	0.0 	0.0 	0.0 
C2660,V15441,MT	: c	: c	0.0 
C2660,V15441,NL	: c	: c	: c
C2660,V15441,NO	: c	: c	: c
C2660,V15441,PL	0.0 d	: 	0.0 d
C2660,V15441,PT	: c	: c	: c
C2660,V15441,RO	0.0 	0.0 	0.0 p
C2660,V15441,SI	: c	: c	: c
C2660,V15441,SK	0.0 	0.0 	0.0 
C2660,V15441,UK	0.5 	0.3 	0.0 
C267,V15420,AT	0.0 	0.0 	0.8 
C267,V15420,BE	: c	0.2 	: c
C267,V15420,BG	0.0 	: c	: c
C267,V15420,CY	0.0 	0.0 	0.0 
C267,V15420,CZ	: c	0.0 	0.0 
C267,V15420,DE	2.1 	: c	3.0 
C267,V15420,EE	: c	0.0 	: c
C267,V15420,EL	0.1 b	0.0 	: c
C267,V15420,ES	: c	0.0 	: c
C267,V15420,FI	0.0 	0.0 	0.0 
C267,V15420,HR	0.0 	0.0 	0.3 
C267,V15420,HU	0.0 	0.0 	0.0 
C267,V15420,IE	: c	: c	0.0 
C267,V15420,IT	0.2 	0.1 	0.3 
C267,V15420,LT	0.0 	0.0 	0.0 
C267,V15420,LU	0.0 	0.0 	: c
C267,V15420,LV	0.0 	0.0 	0.0 
C267,V15420,MT	0.0 	0.0 	0.0 
C267,V15420,NL	0.0 	0.1 	0.0 
C267,V15420,NO	: c	0.0 	0.0 
C267,V15420,PL	0.0 d	: 	0.0 d
C267,V15420,PT	0.0 	0.0 	0.0 
C267,V15420,RO	0.0 	0.0 	0.0 p
C267,V15420,SI	: c	0.1 	: c
C267,V15420,SK	0.0 	0.0 	0.0 
C267,V15420,UK	21.2 	: c	0.0 
C267,V15441,AT	0.3 	0.5 	0.1 
C267,V15441,BE	: c	0.0 	: c
C267,V15441,BG	0.1 	: c	: c
C267,V15441,CY	0.0 	0.0 	0.0 
C267,V15441,CZ	: c	0.4 	0.1 
C267,V15441,DE	: c	: c	8.0 
C267,V15441,DK	: u	: u	: u
C267,V15441,EE	: c	0.0 	: c
C267,V15441,EL	0.1 b	0.0 	0.0 
C267,V15441,ES	: c	0.0 	: c
C267,V15441,FI	0.0 	0.0 	0.0 
C267,V15441,HR	0.0 	0.0 	0.0 
C267,V15441,HU	0.1 	0.0 	0.1 
C267,V15441,IE	: c	: c	0.0 
C267,V15441,IT	0.3 	0.8 	0.5 
C267,V15441,LT	0.1 	0.1 	0.0 
C267,V15441,LU	0.0 	0.0 	: c
C267,V15441,LV	: c	: c	0.0 
C267,V15441,MT	0.0 	0.0 	0.0 
C267,V15441,NL	0.7 	0.6 	0.8 
C267,V15441,NO	: c	0.0 	0.0 
C267,V15441,PL	: cd	: 	0.0 d
C267,V15441,PT	0.0 	0.0 	0.9 
C267,V15441,RO	0.0 	0.0 	0.0 p
C267,V15441,SI	: c	: c	: c
C267,V15441,SK	0.0 	0.0 	0.0 
C267,V15441,UK	0.2 	: c	0.0 
C2670,V15420,AT	0.0 	0.0 	0.8 
C2670,V15420,BE	: c	0.2 	: c
C2670,V15420,BG	0.0 	: c	: c
C2670,V15420,CY	0.0 	0.0 	0.0 
C2670,V15420,CZ	: c	: u	: u
C2670,V15420,DE	2.1 	: c	3.0 
C2670,V15420,EE	: c	0.0 	: c
C2670,V15420,EL	0.1 b	0.0 	: c
C2670,V15420,ES	: c	0.0 	: c
C2670,V15420,FI	0.0 	0.0 	0.0 
C2670,V15420,HR	0.0 	0.0 	0.3 
C2670,V15420,HU	0.0 	0.0 	0.0 
C2670,V15420,IE	: c	: c	0.0 
C2670,V15420,IT	0.2 	0.1 	0.3 
C2670,V15420,LT	0.0 	0.0 	0.0 
C2670,V15420,LU	0.0 	0.0 	: c
C2670,V15420,LV	0.0 	0.0 	0.0 
C2670,V15420,MT	0.0 	0.0 	0.0 
C2670,V15420,NL	0.0 	0.1 	0.0 
C2670,V15420,NO	: c	0.0 	0.0 
C2670,V15420,PL	0.0 d	: 	0.0 d
C2670,V15420,PT	0.0 	0.0 	0.0 
C2670,V15420,RO	0.0 	0.0 	0.0 p
C2670,V15420,SI	: c	0.1 	: c
C2670,V15420,SK	0.0 	0.0 	0.0 
C2670,V15420,UK	21.2 	: c	0.0 
C2670,V15441,AT	0.3 	0.5 	0.1 
C2670,V15441,BE	: c	0.0 	: c
C2670,V15441,BG	0.1 	: c	: c
C2670,V15441,CY	0.0 	0.0 	0.0 
C2670,V15441,CZ	: c	: u	: u
C2670,V15441,DE	: c	: c	8.0 
C2670,V15441,DK	: u	: u	: u
C2670,V15441,EE	: c	0.0 	: c
C2670,V15441,EL	0.1 b	0.0 	0.0 
C2670,V15441,ES	: c	0.0 	: c
C2670,V15441,FI	0.0 	0.0 	0.0 
C2670,V15441,HR	0.0 	0.0 	0.0 
C2670,V15441,HU	0.1 	0.0 	0.1 
C2670,V15441,IE	: c	: c	0.0 
C2670,V15441,IT	0.3 	0.8 	0.5 
C2670,V15441,LT	0.1 	0.1 	0.0 
C2670,V15441,LU	0.0 	0.0 	: c
C2670,V15441,LV	: c	: c	0.0 
C2670,V15441,MT	0.0 	0.0 	0.0 
C2670,V15441,NL	0.7 	0.6 	0.8 
C2670,V15441,NO	: c	0.0 	0.0 
C2670,V15441,PL	: cd	: 	0.0 d
C2670,V15441,PT	0.0 	0.0 	0.9 
C2670,V15441,RO	0.0 	0.0 	0.0 p
C2670,V15441,SI	: c	: c	: c
C2670,V15441,SK	0.0 	0.0 	0.0 
C2670,V15441,UK	0.2 	: c	0.0 
C268,V15420,AT	0.0 	0.0 	0.0 
C268,V15420,BE	: c	: c	: c
C268,V15420,BG	0.0 	0.0 	0.0 
C268,V15420,CY	0.0 	0.0 	0.0 
C268,V15420,CZ	0.0 	0.3 	0.5 
C268,V15420,DE	0.1 	0.0 	0.0 
C268,V15420,EE	: c	: c	: c
C268,V15420,EL	0.0 b	0.0 	: c
C268,V15420,ES	: c	0.0 	: c
C268,V15420,FI	: c	0.0 	0.0 
C268,V15420,HR	0.0 	0.0 	: c
C268,V15420,HU	: c	: c	: c
C268,V15420,IE	: c	: c	: c
C268,V15420,IT	: c	0.0 	0.0 
C268,V15420,LT	: c	: c	: c
C268,V15420,LU	0.0 	0.0 	0.0 
C268,V15420,LV	0.0 	0.0 	0.0 
C268,V15420,MT	0.0 	0.0 	0.0 
C268,V15420,NL	: c	: u	: u
C268,V15420,NO	0.0 	: c	: c
C268,V15420,PL	0.0 d	: 	0.0 d
C268,V15420,PT	: c	: c	: c
C268,V15420,RO	0.0 	: c	: c
C268,V15420,SI	0.0 	0.0 	: c
C268,V15420,SK	0.0 	0.0 	0.0 
C268,V15420,UK	0.0 	: c	0.0 
C268,V15441,AT	0.0 	0.0 	0.0 
C268,V15441,BE	: c	: c	: c
C268,V15441,BG	: c	0.0 	0.0 
C268,V15441,CY	0.0 	0.0 	0.0 
C268,V15441,CZ	0.0 	0.0 	0.2 
C268,V15441,DE	: c	: c	0.3 
C268,V15441,DK	: c	: c	: c
C268,V15441,EE	: c	: c	: c
C268,V15441,EL	0.0 b	0.0 	0.0 
C268,V15441,ES	: c	0.0 	: c
C268,V15441,FI	: c	0.0 	0.0 
C268,V15441,HR	0.0 	0.0 	: c
C268,V15441,HU	: c	: c	: c
C268,V15441,IE	: c	: c	: c
C268,V15441,IT	: c	0.0 	0.0 
C268,V15441,LT	: c	: c	: c
C268,V15441,LU	0.0 	0.0 	0.0 
C268,V15441,LV	0.0 	0.0 	0.0 
C268,V15441,MT	0.0 	0.0 	0.0 
C268,V15441,NL	: c	: u	: u
C268,V15441,NO	0.0 	: c	: c
C268,V15441,PL	: cd	: 	0.0 d
C268,V15441,PT	: c	: c	: c
C268,V15441,RO	0.0 	: c	: c
C268,V15441,SI	0.0 	0.0 	: c
C268,V15441,SK	0.0 	0.0 	0.0 
C268,V15441,UK	0.1 	: c	0.0 
C2680,V15420,AT	0.0 	0.0 	0.0 
C2680,V15420,BE	: c	: c	: c
C2680,V15420,BG	0.0 	0.0 	0.0 
C2680,V15420,CY	0.0 	0.0 	0.0 
C2680,V15420,CZ	0.0 	: u	: u
C2680,V15420,DE	0.1 	0.0 	0.0 
C2680,V15420,EE	: c	: c	: c
C2680,V15420,EL	0.0 b	0.0 	: c
C2680,V15420,ES	: c	0.0 	: c
C2680,V15420,FI	: c	0.0 	0.0 
C2680,V15420,HR	0.0 	0.0 	: c
C2680,V15420,HU	: c	: c	: c
C2680,V15420,IE	: c	: c	: c
C2680,V15420,IT	: c	0.0 	0.0 
C2680,V15420,LT	: c	: c	: c
C2680,V15420,LU	0.0 	0.0 	0.0 
C2680,V15420,LV	0.0 	0.0 	0.0 
C2680,V15420,MT	0.0 	0.0 	0.0 
C2680,V15420,NL	: c	: u	: u
C2680,V15420,NO	0.0 	: c	: c
C2680,V15420,PL	0.0 d	: 	0.0 d
C2680,V15420,PT	: c	: c	: c
C2680,V15420,RO	0.0 	: c	: c
C2680,V15420,SI	0.0 	0.0 	: c
C2680,V15420,SK	0.0 	0.0 	0.0 
C2680,V15420,UK	0.0 	: c	0.0 
C2680,V15441,AT	0.0 	0.0 	0.0 
C2680,V15441,BE	: c	: c	: c
C2680,V15441,BG	: c	0.0 	0.0 
C2680,V15441,CY	0.0 	0.0 	0.0 
C2680,V15441,CZ	0.0 	: u	: u
C2680,V15441,DE	: c	: c	0.3 
C2680,V15441,DK	: c	: c	: c
C2680,V15441,EE	: c	: c	: c
C2680,V15441,EL	0.0 b	0.0 	0.0 
C2680,V15441,ES	: c	0.0 	: c
C2680,V15441,FI	: c	0.0 	0.0 
C2680,V15441,HR	0.0 	0.0 	: c
C2680,V15441,HU	: c	: c	: c
C2680,V15441,IE	: c	: c	: c
C2680,V15441,IT	: c	0.0 	0.0 
C2680,V15441,LT	: c	: c	: c
C2680,V15441,LU	0.0 	0.0 	0.0 
C2680,V15441,LV	0.0 	0.0 	0.0 
C2680,V15441,MT	0.0 	0.0 	0.0 
C2680,V15441,NL	: c	: u	: u
C2680,V15441,NO	0.0 	: c	: c
C2680,V15441,PL	: cd	: 	0.0 d
C2680,V15441,PT	: c	: c	: c
C2680,V15441,RO	0.0 	: c	: c
C2680,V15441,SI	0.0 	0.0 	: c
C2680,V15441,SK	0.0 	0.0 	0.0 
C2680,V15441,UK	0.1 	: c	0.0 
C27,V15420,AT	5.5 	7.7 	16.5 
C27,V15420,BE	4.8 	1.8 	2.3 
C27,V15420,BG	2.5 	1.1 	0.4 
C27,V15420,CY	: c	: c	0.0 
C27,V15420,CZ	0.2 	3.9 	1.2 
C27,V15420,DE	264.4 	62.0 	95.4 
C27,V15420,EE	0.0 	4.8 	0.0 
C27,V15420,EL	2.9 b	0.2 	4.6 
C27,V15420,ES	9.1 	57.9 	29.6 
C27,V15420,FI	25.8 	11.7 	4.9 
C27,V15420,HR	6.9 	0.3 	0.3 
C27,V15420,HU	0.2 	0.4 	1.0 
C27,V15420,IE	0.0 	0.0 	0.0 
C27,V15420,IT	17.6 	47.6 	28.1 
C27,V15420,LT	0.1 	0.0 	0.0 
C27,V15420,LU	0.0 	0.0 	: c
C27,V15420,LV	0.1 	0.0 	0.0 
C27,V15420,MT	: c	: c	: c
C27,V15420,NL	23.1 	11.8 	17.6 
C27,V15420,NO	1.0 	1.6 	9.9 
C27,V15420,PL	2.1 d	: 	4.4 d
C27,V15420,PT	0.3 	0.1 	11.0 
C27,V15420,RO	6.4 	1.2 	0.9 p
C27,V15420,SI	0.8 	1.7 	0.2 
C27,V15420,SK	0.0 	0.0 	0.0 
C27,V15420,UK	8.4 	1.0 	3.6 
C27,V15441,AT	12.2 	7.6 	6.4 
C27,V15441,BE	5.5 	3.5 	14.1 
C27,V15441,BG	0.3 	0.3 	0.4 
C27,V15441,CY	: c	: c	0.0 
C27,V15441,CZ	5.2 	6.2 	3.9 
C27,V15441,DE	146.6 	145.1 	77.8 
C27,V15441,DK	2.8 	3.8 	2.4 
C27,V15441,EE	0.3 	0.2 	0.9 
C27,V15441,EL	0.7 b	0.2 	0.4 
C27,V15441,ES	14.4 	4.2 	6.6 
C27,V15441,FI	1.5 	4.3 	14.8 
C27,V15441,HR	7.3 	0.5 	0.5 
C27,V15441,HU	2.0 	2.4 	2.8 
C27,V15441,IE	132.2 	0.2 	0.0 
C27,V15441,IT	27.3 	37.6 	46.2 
C27,V15441,LT	0.2 	0.1 	0.1 
C27,V15441,LU	0.0 	0.0 	: c
C27,V15441,LV	0.1 	0.1 	0.0 
C27,V15441,MT	0.0 	: c	: c
C27,V15441,NL	185.5 	11.9 	117.8 
C27,V15441,NO	3.4 	9.1 	5.2 
C27,V15441,PL	7.5 d	: 	11.2 d
C27,V15441,PT	0.8 	2.4 	0.7 
C27,V15441,RO	1.1 	1.5 	0.5 p
C27,V15441,SI	2.2 	3.0 	2.6 
C27,V15441,SK	1.6 	2.3 	2.4 
